CustomerID,cluster_kmeans,EngagementScore,AdSpend,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,PreviousPurchases,LoyaltyPoints
8047,1,0.3825,5631.309072268467,0.0695230433846072,2,8.767835076942303,4.171662098102583,8,3388.0
8048,3,0.5967656250000001,2625.652009933605,0.1487801406724272,11,6.172143151518968,13.33223663256786,7,883.0
8049,2,0.7360675000000002,408.69055493415215,0.1081714261471714,46,6.9154947914736224,13.974394238321404,9,3404.0
8050,0,0.5116328125,3429.387557195273,0.0975456772217527,21,6.35337051034278,1.9095419310060489,9,4788.0
8051,1,0.3796015625,5768.650049238134,0.0207393694790417,15,6.242790971738998,14.31311612747055,9,4720.0
8052,3,0.5518515625,521.8715548712182,0.1934301651436839,6,2.6655497892374544,10.222627750715883,3,2124.0
8053,3,0.4288984375,6136.946515182446,0.1691077042768998,17,3.1245225954937443,13.877084818207472,1,3219.0
8054,2,0.5345156249999999,5281.796888469316,0.1607437329174248,44,6.220482931936546,6.316877102178184,7,4930.0
8055,1,0.42851562499999996,7856.011144749052,0.0679340775542076,22,4.612648727456795,1.9753031171544757,2,1977.0
8056,0,0.464203125,385.99290549242215,0.0650221350405093,25,5.871602254502379,4.885572327041508,9,3851.0
8057,0,0.45783593749999996,7830.388713705501,0.1189066883529833,37,3.28029404835394,10.500381999363016,0,336.0
8058,3,0.5217812500000001,5256.682753005258,0.1707824072829682,1,5.174403874861278,12.030711734034258,1,465.0
8059,1,0.46140624999999996,3768.240394519144,0.1875793971720439,1,2.290642000944768,1.226773102297375,3,3434.0
8060,1,0.35572656249999995,9657.291465952358,0.061096514941483,21,1.3455584162298455,7.560799216279875,0,1035.0
8061,2,0.6649765625,1685.183517636925,0.1254088120606893,37,9.5600473730827,1.4333171818045771,5,2604.0
8062,2,0.7051875,5459.118679001954,0.1475415319797584,41,7.507496310873257,13.022392911297612,3,716.0
8063,0,0.49949999999999994,3277.7165885655363,0.0530145075848125,27,5.4825747038521495,7.406912959253098,5,3979.0
8064,3,0.5690859375,5322.115150073824,0.0874190397422606,16,5.959106045055914,13.76491648066984,4,824.0
8065,0,0.45390625000000007,5567.52698054608,0.0456201120055917,47,5.600563890887185,1.6393927870019132,3,125.0
8066,2,0.6439609375,985.5376594059732,0.1427919647759835,17,9.089285251272324,5.291814779256124,6,643.0
8067,3,0.5140156250000001,6645.237954491662,0.1741191759435875,1,7.962747094633628,10.309807280141806,6,4051.0
8068,0,0.47643749999999996,6381.366809598217,0.1767315273648144,34,3.926284369811056,4.75699817478993,3,4280.0
8069,1,0.36200000000000004,7717.726018881193,0.1373168853936143,14,2.963681280420248,12.702598835234229,3,3849.0
8070,3,0.4507890625,997.5190872257928,0.075958948433129,14,1.598763606256834,14.80908862490385,3,1328.0
8071,0,0.5236015625,3042.8596143465093,0.1355976716023083,43,2.330102106363525,4.577684189998155,7,558.0
8072,0,0.489953125,6536.094937308202,0.1742106781624555,44,5.410550208628478,5.735629035884559,4,2761.0
8073,2,0.625875,1453.635176564524,0.1289126084477988,33,2.8231326543810797,14.526510324964256,4,2918.0
8074,0,0.35363281250000006,6808.222286805579,0.0884494686562144,49,3.811545261830956,5.691886045671894,8,3483.0
8075,3,0.49173437500000006,684.3644371221876,0.1847625226366098,14,2.1999620146035177,8.56180444319324,9,52.989999999999995
8076,3,0.5798671875,3415.8223743003146,0.168691152721191,17,9.305327352529856,11.654004160398635,5,2751.0
8077,1,0.37467968749999997,8482.440111091939,0.1776626956470842,12,1.3035253466503771,6.855998938303446,3,1964.0
8078,2,0.6643515625,7765.483774773485,0.1816064839976559,37,4.166296478614447,5.902815262325685,6,4031.0
8079,3,0.505859375,6483.1310807481705,0.0848243384554595,7,3.32339204655476,7.686031017979452,7,65.0
8080,3,0.6206406250000001,8717.538324588502,0.1733314114263937,15,1.0924642461995622,11.803038304053668,6,1998.0
8081,3,0.5747968750000001,7121.768487304785,0.1183664375368725,19,9.35738226802263,5.026353019635538,5,590.0
8082,0,0.48774999999999996,5241.813541586949,0.0172502049752676,25,3.8224671744173855,5.586708708218365,1,220.0
8083,0,0.5441640625,9799.203253819289,0.1308089077388223,34,5.5204757639096895,3.2425199051595213,4,4394.0
8084,3,0.507296875,6979.075189914263,0.099417595615954,16,6.243458476858796,10.673453751200258,5,928.0
8085,3,0.537484375,6053.5350504487305,0.0622793852455865,25,6.494317814415807,13.542031800936664,1,1884.0
8086,3,0.5721875,4147.81855344029,0.1943727966089375,17,5.14234655283277,3.193228853049398,8,1530.0
8087,0,0.4662578125,9033.8837359326,0.020463463075665,43,6.344464544386568,1.001548287425016,9,932.0
8088,3,0.49078906250000004,3027.5200464894288,0.1897167042343426,6,7.765849037611107,6.028424544875227,3,3472.0
8089,0,0.5017890625000001,208.85654268817194,0.0402607415205812,43,9.568801255483764,6.4472440921958505,4,3242.0
8090,2,0.6151796875,2047.731172080364,0.0816277540671011,34,6.913335432991241,9.86502113832734,4,3897.0
8091,1,0.33978125,1184.2231702293557,0.0892746833296763,11,5.16006570585902,1.7410694853285875,6,1288.0
8092,2,0.6358125,3258.038364313413,0.1488938985455546,46,5.00144055304416,12.411726882646429,8,2324.0
8093,0,0.5128828125,8276.198906838705,0.0509657496599738,48,7.388716275725715,8.822808703481757,8,2368.0
8094,2,0.7360675000000002,6550.143885113574,0.1973593502132324,43,6.643316919844335,8.416578322003813,5,3006.0
8095,2,0.6060703125,1772.907833413754,0.1523122520251643,40,4.78347931180887,5.087263988867358,8,72.0
8096,1,0.3521328125,7909.335038814151,0.1600910012859404,0,4.022981312317757,5.796378940439576,3,3482.0
8097,0,0.4477578125,5091.776674384087,0.0302214668158299,24,9.90728950223153,1.3036951327465784,4,205.0
8098,3,0.41040625,5175.87477877114,0.1004992818067955,15,7.901172888798082,11.42944427466166,4,2595.0
8099,3,0.4658984375,3684.910591710645,0.1896657765908748,14,2.860981283331116,9.268680169670391,4,3514.0
8100,1,0.408734375,8659.702011738033,0.0613125535948432,10,3.629545047167259,14.65821335926337,0,2398.0
8101,0,0.45698437500000005,3251.440308172347,0.0376228944406633,36,9.043198028312194,5.626645702776845,6,4525.0
8102,2,0.539375,1031.9836306299176,0.1022249473551957,38,6.94746269883618,10.16053387556664,5,1506.0
8103,3,0.54425,3097.0170403222564,0.1867746832337296,2,3.796775535103987,13.83340680855619,2,1821.0
8104,2,0.650109375,7182.000108052069,0.1024902186418191,44,4.2778927306305,10.819372891745626,7,272.0
8105,0,0.5216015625,6610.060679352956,0.0869185175547351,44,4.410168981776536,1.0845026080841125,5,360.0
8106,2,0.58621875,1961.369820180421,0.1335517629756175,41,2.676656769794363,9.667433636910989,8,4403.0
8107,2,0.665359375,1206.664561138926,0.1880079597816047,38,5.600518555929202,8.408169707124834,6,3502.0
8108,1,0.33153125000000006,6642.571008177289,0.0193209153487725,19,7.890135793897303,7.740043405303668,7,2395.0
8109,1,0.41782031249999996,6796.130672983632,0.0391451536405713,22,6.076539536552475,8.519137530564635,8,2647.0
8110,1,0.4480546875,3724.88140838465,0.0352233189084094,14,6.903477546875941,7.178204489159226,5,3426.0
8111,3,0.5944140625,8443.73369693789,0.0262132666368414,17,6.358477492455616,10.531567373333983,7,603.0
8112,1,0.30259375,9784.231517619177,0.0674001553231952,38,1.530058864615281,0.716237090614334,1,3469.0
8113,1,0.32485937500000006,2135.8877121490145,0.0535687162928589,34,2.692540546444005,3.234115831799596,0,4643.0
8114,0,0.45727343750000005,5812.980285489681,0.1142513405797737,28,4.153135931567241,5.798091617120452,8,162.0
8115,3,0.5086015625,208.85654268817194,0.0721849901278836,19,9.003115026506029,7.06367541903137,9,1669.0
8116,0,0.48310937499999995,7159.238520660245,0.0869894936769964,41,4.138231008349045,2.392052046033135,5,1981.0
8117,3,0.55859375,4201.392924276846,0.1889542911949644,14,3.944052745099756,12.392116674580558,9,4669.0
8118,0,0.4611171875,2013.365346341332,0.0395745718411871,31,1.7252798135894871,13.976174885706971,9,2597.0
8119,3,0.5618437499999999,7546.997025467324,0.0838068920910124,11,9.748713499989746,11.392624595736226,2,4820.0
8120,0,0.50115625,8125.4230958051985,0.0588455496985685,47,8.006947028972444,13.967861700766468,2,3803.0
8121,3,0.5877421875,1200.5483616417791,0.1143415366479729,11,7.893345036479465,11.276709902483054,7,3336.0
8122,1,0.3996875,505.8580421965365,0.1499038830438624,24,4.453349631024197,6.895312272664034,2,4108.0
8123,2,0.5924375,3407.376572524261,0.1652276959493943,33,1.7053250853307098,6.200428113745987,9,3310.0
8124,1,0.46980468750000004,6297.305611034252,0.1079063719582994,7,3.3716824158063217,2.912791037497044,5,4947.0
8125,2,0.5860078125,7954.853319167468,0.172434152390119,23,8.676096800949086,1.7534820949244332,5,3606.0
8126,0,0.5521874999999999,5506.018716641531,0.1591643464966903,44,2.622681194308918,3.684465089653305,4,4652.0
8127,1,0.3583984375,5849.412885439108,0.0398307716724103,0,9.048246303563436,8.215968117396326,6,2863.0
8128,1,0.4401328124999999,8018.596395353622,0.056631464213799,24,5.821790638361078,2.4567336911387727,3,596.0
8129,2,0.7360675000000002,5335.549404765718,0.13762690038335,33,7.430828762024781,14.291871417515903,9,1084.0
8130,3,0.49442968749999994,6150.429453240376,0.1952108637507155,13,5.082772555163736,3.668285627246086,5,2530.0
8131,2,0.642390625,5210.551665767937,0.081464643114,35,9.390784344018265,12.587655232225988,0,3755.0
8132,1,0.38140625,8816.53651034027,0.0536634897225007,5,3.1569249861967283,12.37287496142299,2,458.0
8133,0,0.4768671875,2431.61452399238,0.17513459251616,44,6.151900872309263,2.547455547881556,6,52.989999999999995
8134,1,0.4540078125,2713.5364869510427,0.0479262723131476,8,1.6220441169682966,10.805771290500523,8,2601.0
8135,2,0.5657578125,1366.8184698580749,0.1425075720694737,47,5.323845179692673,12.449650635075962,0,819.0
8136,3,0.5032734375,8212.720839794776,0.0165073233676142,0,9.754429167635587,13.322166745776396,3,3124.0
8137,1,0.4094921875,4176.595176567338,0.0136062978686016,8,1.7931837214837063,14.332704260633935,6,3120.0
8138,3,0.537546875,3544.1500147243137,0.0957976756493912,23,5.560507267012628,13.986500234612308,9,189.0
8139,0,0.5109765625,9815.352299162849,0.1347426242344816,38,6.420756803381238,5.011487334042284,8,2995.0
8140,1,0.42375781249999994,9275.353327753875,0.037062546252166,17,9.385712713834623,4.381011226104657,7,2856.0
8141,0,0.5090390624999999,9722.678053035135,0.1551376660702922,47,3.676727816736563,6.264191036262863,1,2962.0
8142,0,0.38667187499999994,1508.7600679110592,0.0344599316582745,38,5.526465725318712,7.242590888457313,1,1913.0
8143,3,0.5178203124999999,8923.392950166846,0.1114044834956182,17,9.884762670005763,3.891332745383832,8,1910.0
8144,0,0.4408671875,3354.2250339357697,0.0685768465326452,40,7.921171012146457,1.7482063423519223,1,318.0
8145,2,0.5149609375,225.30202509743884,0.152928122588809,27,8.293731200002536,10.020503131857463,9,4579.0
8146,1,0.41228125000000004,3973.85352623238,0.1627821831771379,1,8.024601479431688,3.026491370684931,6,4662.0
8147,0,0.5924609375,5141.043896066791,0.0225573355168695,36,5.637034212188946,13.766045389871373,9,3096.0
8148,0,0.41015625000000006,1171.382193317313,0.0465948681684183,40,4.909186607249927,4.671429645066419,8,2876.0
8149,0,0.5320078125000001,5423.0084070551375,0.1796023808181851,35,3.293318597762369,3.3664504930930623,7,252.0
8150,0,0.4131328125,8212.68948334964,0.0889664389541646,47,5.193701565566775,3.3152932099850814,4,52.989999999999995
8151,1,0.31476562500000005,3838.74441330802,0.1005798144208786,23,1.1845212911024556,4.697293160534945,1,3395.0
8152,0,0.46759375000000003,3591.1835846895915,0.0419245299158876,34,1.8739989058625648,9.37640394526057,5,2692.0
8153,3,0.5724296875,3454.2231602837064,0.1978811836674077,5,3.585318424372439,14.685596342451614,6,3824.0
8154,3,0.45540625,9238.63501424855,0.1853790597394719,16,4.002666177514678,7.550893895052467,9,399.0
8155,0,0.4728046875,582.705178022971,0.011871636446514077,29,7.367656043283126,9.195330769357188,6,858.0
8156,3,0.55809375,4506.253805730257,0.1146395897049981,7,2.5444217542346665,12.717691116476296,4,2699.0
8157,2,0.7156953125000001,2719.534596082197,0.1757308028845993,41,8.16195543864698,5.343542947391375,9,4216.0
8158,1,0.44569531249999994,8948.689551336192,0.0918013851844524,9,8.20721404536011,3.1082117515672487,8,2497.0
8159,3,0.48668750000000005,1050.9174094796588,0.0929947091295701,15,6.2833368012636415,6.787591298126436,5,2503.0
8160,0,0.577328125,4173.283390136066,0.0820759597779949,37,5.423468670720711,5.1210437465823375,9,2986.0
8161,0,0.5079453125,4127.479905107748,0.0154773836795114,25,5.206589889513079,13.058880767847636,8,225.0
8162,2,0.6389140625,8895.104733715523,0.1601538338122035,30,4.784852305949919,14.6801277708446,7,3180.0
8163,1,0.427609375,2233.385105905598,0.096789188644308,7,1.7971744225215756,10.48059346699558,9,3224.0
8164,0,0.5201250000000001,6484.46456198595,0.1109024712967079,34,6.8989919231342745,9.979531017935834,8,4269.0
8165,0,0.493359375,1430.620656189112,0.0585801721932613,33,6.195670020035424,10.856206973874794,0,1775.0
8166,1,0.4376484375,9544.359569397371,0.1589825134926957,9,1.1419075418406324,7.281154694241499,1,4941.0
8167,2,0.60678125,5970.84809679563,0.1608122238738451,39,2.824261889302804,9.617520480747292,7,927.0
8168,2,0.6267499999999999,6299.941630174636,0.1150549552018342,43,4.926918619050181,1.533284513123931,5,412.0
8169,3,0.5539609375000001,4394.356676438674,0.1818793059020311,11,9.111769767493955,7.655008803404265,0,3631.0
8170,0,0.5372265625,3488.5988553965904,0.0320180038380619,40,9.90728950223153,5.319315995287802,9,3666.0
8171,2,0.5883984375,2205.4966519992754,0.1594590662822838,26,7.761936743552121,1.271114989129443,0,3396.0
8172,3,0.5000859375,6079.478762939363,0.1161309870409262,18,7.744075889362614,8.399256463471179,0,3426.0
8173,1,0.3715625,9550.161278947557,0.0538925017369253,25,4.737471508586526,5.723718917124088,2,3060.0
8174,1,0.30665625,3661.93044551479,0.03513771870386,14,6.138552150734366,9.063900894804243,8,3550.0
8175,0,0.48215625,8843.253197754337,0.0671913376613392,30,3.095353988110013,7.941110990035974,5,3789.0
8176,2,0.625984375,1572.8854971877718,0.1727000244392759,45,7.64336790816678,4.505185017779938,1,2545.0
8177,0,0.44132031250000003,9367.647606729828,0.1596476764384658,36,1.5380618772475123,8.329760096708398,7,3047.0
8178,3,0.523171875,3569.814210590958,0.1325751609054276,17,4.755216437728766,5.992224618459769,9,1407.0
8179,3,0.5041953125,3859.299394774122,0.0271621314788987,28,8.482253919178962,13.856183100605785,2,409.0
8180,2,0.5687890624999999,4682.1383446398495,0.1914178215512277,43,9.818736345761264,5.946682885694109,0,3031.0
8181,1,0.37498437500000004,7210.618272481737,0.0680336251513273,26,7.269027518027082,1.0821737222396333,9,126.0
8182,0,0.45615625,7224.568993521449,0.1253299968355611,37,2.77539076443414,11.571804916235056,5,315.0
8183,3,0.6003671875,4847.926988724686,0.1625893554530325,19,6.139661870167535,14.473409143876312,3,1148.0
8184,1,0.38153906249999997,5279.213703207965,0.035242608547164,20,6.044616314923665,2.9560653914521726,5,2248.0
8185,2,0.5536796875,397.1038289639976,0.1339173810286159,28,9.691884630079514,14.605358874823434,7,3438.0
8186,0,0.41390625,3112.537345427424,0.0161362393738003,42,8.561680390435637,9.449310929280614,3,4419.0
8187,1,0.3999375,3525.569034883033,0.0293399691858248,14,1.441103225151256,12.787094410916014,3,855.0
8188,3,0.5158515625000001,5631.399960385018,0.1473972905411569,21,2.9808387502264337,7.356982368455246,5,1886.0
8189,3,0.5283671875000001,5627.167696975915,0.0394656095588308,22,8.577315278522331,9.526562930766708,1,4203.0
8190,3,0.5387578125,7128.007997505944,0.0942662774280218,3,9.752248224830184,12.695338991612228,2,1278.0
8191,0,0.41704687500000004,7198.570232559001,0.0571831846477001,23,3.6520498435025,14.75060064764697,1,3056.0
8192,3,0.524125,2428.5861696996217,0.090033606647289,13,7.216559353005942,3.179560611211532,8,1032.0
8193,0,0.5822968749999999,7724.852795937764,0.0246718456553794,36,3.770216610398194,13.531825997136854,3,1552.0
8194,3,0.43796875,294.0753236581923,0.153431103367788,20,1.3698712375543711,10.175442540620518,2,1529.0
8195,0,0.5488046875,7190.002657606533,0.0250178237048817,42,8.465323754551132,14.229486533040324,1,52.989999999999995
8196,2,0.520421875,1110.404924842289,0.1692037544984893,38,7.6496462650726675,5.112548693030206,0,844.0
8197,3,0.502921875,7323.517263370069,0.1358956841922166,12,1.479729269825945,4.017612137733304,1,523.0
8198,1,0.428484375,5318.469096627203,0.0891512593762138,18,2.309159428446572,5.800090190505322,3,882.0
8199,2,0.6925,4428.819556762612,0.1746324432593934,25,9.90728950223153,13.325239928866695,3,2141.0
8200,0,0.5014921875,6937.597258638148,0.0453649429485024,35,6.85685163099676,7.164674143585152,6,3012.0
8201,2,0.5445390625000001,460.0712540976039,0.0602672032088168,43,8.20387726733701,14.296397353170176,2,1764.0
8202,0,0.39281250000000006,2312.356224188225,0.0360534957152492,45,4.497627264066196,4.013931371459348,6,2956.0
8203,0,0.4498749999999999,6202.757410429775,0.0824980517251066,32,5.664220054753612,3.697861583748309,3,1014.0
8204,2,0.665203125,8487.432525645097,0.1974793050994766,39,6.578934799819103,10.33688236229054,8,780.0
8205,1,0.41045312500000003,3872.965605756658,0.0405952017821319,15,8.254185265267308,4.729118659630814,6,155.0
8206,3,0.5282656250000001,2661.738579072215,0.1678855323145017,18,4.050157659749029,2.372745181609949,1,4216.0
8207,0,0.378953125,5235.490714311044,0.1338572136178837,36,7.050365140747077,5.951105788208576,8,4398.0
8208,1,0.442203125,6260.92099862973,0.0130046848162533,13,7.980920315630907,4.359403681630583,8,446.0
8209,2,0.6500625,4259.02001091689,0.189529136658163,43,8.246193084382309,6.488229935823489,1,3419.0
8210,2,0.5669765625000001,8779.435758331574,0.1945073403927471,43,5.4931703730144505,3.204409440674151,7,1404.0
8211,2,0.6700546875,5282.043217714133,0.1857311333536932,29,5.260274329668837,14.37625205766021,6,3153.0
8212,0,0.4429375,454.65351694879166,0.1053305349643364,30,1.9407954767589877,12.12390981108774,0,2301.0
8213,3,0.44775781249999996,2308.234151591285,0.051871284670417,19,5.479525547341076,12.693068331269489,0,1720.0
8214,0,0.5220078125000001,4561.405606086364,0.0843402887193914,43,7.317400896914812,4.817973721221428,7,2906.0
8215,2,0.6251015625,7007.48263826764,0.1266963938190839,42,9.285291884287783,12.923001137841016,9,2689.0
8216,0,0.5495234375,2275.5472135466293,0.0819789123743154,46,2.126796266778189,9.066366917166004,4,4126.0
8217,3,0.5234140625000001,9764.94865320247,0.1445526136652397,6,9.719967714692,1.322604384083288,8,3798.0
8218,0,0.3578359375000001,3253.726756062026,0.1611593540775385,41,3.106651475096811,2.722290855559244,2,2072.0
8219,0,0.40975,5371.554047919825,0.0497846507431309,36,2.5827933175021247,6.966457486744621,2,3106.0
8220,0,0.561296875,287.76720883730763,0.0869389625737321,46,2.0306591101089766,6.209882114286802,7,1749.0
8221,3,0.6143671875,8860.418142164963,0.1919714314449513,1,9.90728950223153,12.031538732011388,4,3873.0
8222,3,0.44059374999999995,7909.463069899316,0.0574632922399012,21,6.049166614018771,13.16820645849578,0,2220.0
8223,1,0.36916406249999995,2035.0342425263675,0.0758250228329415,12,3.435399805001746,13.04149186698782,8,534.0
8224,0,0.539390625,9339.043243274444,0.0167754957318747,45,3.857807696787225,5.941692203931359,1,3945.0
8225,0,0.5091406250000001,3226.813661594306,0.0731495478096842,37,9.55244059281564,9.718731020107386,6,2138.0
8226,0,0.48675000000000007,6952.644254963159,0.0804769656397794,30,9.099716179738987,7.707823056841955,7,3657.0
8227,3,0.5082421875,8207.865548364338,0.0289687563290962,0,4.14985223766748,13.389329128094944,3,783.0
8228,0,0.51278125,7435.053166248091,0.011871636446514077,46,1.5722690873365852,13.390092765739904,2,3651.0
8229,0,0.5214453125,9184.069561895429,0.1193270420300549,42,8.501701663826886,1.2811476137057425,0,625.0
8230,3,0.6320781249999999,8656.320127373014,0.0672900542524565,12,9.22979912212122,8.796032166917437,9,397.0
8231,1,0.392453125,9901.971843053623,0.0133865290794174,16,8.53779986758288,7.800261308645882,6,3919.0
8232,3,0.5039140625,1907.8529845038408,0.1733894177537641,3,9.21681350405978,11.670686228008597,6,3182.0
8233,0,0.520484375,3117.1418321443302,0.1210378386426617,42,6.18311827884427,3.339216880910442,8,3922.0
8234,2,0.6249296875000001,6398.636087573137,0.0425219865934458,30,8.556929704832381,10.577475347840815,5,4473.0
8235,2,0.6650859375000001,7357.167140326678,0.1743968583587855,32,9.495207101337131,11.20984066549705,3,2690.0
8236,1,0.4761953125,5392.590040101521,0.0581813343898662,13,9.00912912111674,0.8878172252654638,0,2345.0
8237,1,0.4350703125,831.8908123774877,0.0532146889918886,20,6.284585371690229,6.753390394214803,5,1206.0
8238,2,0.7102890625,8431.792745323783,0.1799804708294811,21,7.718779179950629,14.694724977486723,1,4289.0
8239,1,0.4233203125000001,9612.656124610594,0.0440969970973,4,7.491726583655289,4.858765441124604,9,1747.0
8240,2,0.6424296875,4114.616753881308,0.1770073007021241,36,8.22668171464896,13.325716849423005,8,2612.0
8241,0,0.4717109375,2325.643568818576,0.1625649272370821,31,3.0596476812227538,9.009905197612214,6,4505.0
8242,1,0.49512500000000004,291.20617412466663,0.0688577327575543,2,1.0924642461995622,4.799892193791721,0,4114.0
8243,0,0.5180703125,2449.2604573264944,0.0165354454190957,40,5.589096358107261,12.621812728000677,3,4468.0
8244,3,0.6318359375000001,7029.19587090038,0.0256888896747502,12,7.889957708214971,14.864001547738358,4,3953.0
8245,1,0.4049921875,9124.734937960033,0.0308103708762197,10,2.126101800437972,11.259084463501814,2,110.0
8246,2,0.6705703125000001,1025.7793576744816,0.1792517786804908,49,5.795085115605641,1.388761865518711,8,865.0
8247,0,0.4101875,5577.265952903106,0.0867668358271203,41,3.829680856935568,1.259953718611134,8,2351.0
8248,0,0.4316015625,6985.75936026714,0.0161806538844339,37,8.544162138588568,7.627555321179108,8,1719.0
8249,1,0.38721875,2836.1701289520597,0.1157442077905791,23,1.9022861755784424,0.6262352299301114,1,156.0
8250,3,0.4878125,5741.98068778599,0.0495185276153284,8,8.631046380371073,10.30125237600754,2,1588.0
8251,1,0.3620390625,7180.959417457151,0.0546739480955236,12,6.496904831695697,0.736383696571143,9,1817.0
8252,3,0.49767968749999997,8393.420507040231,0.0405599296344349,21,9.275002143548075,14.609443384973876,6,2976.0
